t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1440885379,1,0.000325,0.000000,0.000007,0.006601,events/second
1440885380,1,0.000325,0.000000,0.000007,0.006601,events/second
1440885381,1,0.000325,0.000000,0.000007,0.006601,events/second
1440885382,1,0.000325,0.000000,0.000007,0.006601,events/second
1440885383,1,0.000325,0.000000,0.000007,0.006601,events/second
1440885384,1,0.000325,0.000000,0.000007,0.006564,events/second
1440885385,1,0.000325,0.000000,0.000007,0.006564,events/second
1440885386,1,0.000324,0.000000,0.000007,0.006564,events/second
1440885387,1,0.000324,0.000000,0.000007,0.006564,events/second
1440885388,1,0.000324,0.000000,0.000007,0.006564,events/second
1440885389,1,0.000324,0.000000,0.000007,0.006528,events/second
1440885390,1,0.000324,0.000000,0.000007,0.006528,events/second
1440885391,1,0.000324,0.000000,0.000007,0.006528,events/second
1440885392,1,0.000324,0.000000,0.000007,0.006528,events/second
1440885393,1,0.000324,0.000000,0.000007,0.006528,events/second
1440885394,1,0.000324,0.000000,0.000007,0.006492,events/second
1440885395,1,0.000323,0.000000,0.000007,0.006492,events/second
1440885396,1,0.000323,0.000000,0.000007,0.006492,events/second
1440885397,1,0.000323,0.000000,0.000007,0.006492,events/second
1440885398,1,0.000323,0.000000,0.000007,0.006492,events/second
1440885399,1,0.000323,0.000000,0.000007,0.006456,events/second
1440885400,1,0.000323,0.000000,0.000007,0.006456,events/second
1440885401,1,0.000323,0.000000,0.000007,0.006456,events/second
1440885402,1,0.000323,0.000000,0.000007,0.006456,events/second
1440885403,1,0.000323,0.000000,0.000007,0.006456,events/second
1440885404,1,0.000323,0.000000,0.000007,0.006420,events/second
1440885405,1,0.000322,0.000000,0.000007,0.006420,events/second
1440885406,1,0.000322,0.000000,0.000007,0.006420,events/second
1440885407,1,0.000322,0.000000,0.000007,0.006420,events/second
1440885408,1,0.000322,0.000000,0.000007,0.006420,events/second
1440885409,1,0.000322,0.000000,0.000007,0.006384,events/second
1440885410,1,0.000322,0.000000,0.000007,0.006384,events/second
1440885411,1,0.000322,0.000000,0.000007,0.006384,events/second
1440885412,1,0.000322,0.000000,0.000007,0.006384,events/second
1440885413,1,0.000322,0.000000,0.000007,0.006384,events/second
1440885414,1,0.000322,0.000000,0.000006,0.006349,events/second
1440885415,1,0.000321,0.000000,0.000006,0.006349,events/second
1440885416,1,0.000321,0.000000,0.000006,0.006349,events/second
1440885417,1,0.000321,0.000000,0.000006,0.006349,events/second
1440885418,1,0.000321,0.000000,0.000006,0.006349,events/second
1440885419,1,0.000321,0.000000,0.000006,0.006314,events/second
1440885420,1,0.000321,0.000000,0.000006,0.006314,events/second
1440885421,1,0.000321,0.000000,0.000006,0.006314,events/second
1440885422,1,0.000321,0.000000,0.000006,0.006314,events/second
1440885423,1,0.000321,0.000000,0.000006,0.006314,events/second
1440885424,1,0.000320,0.000000,0.000006,0.006279,events/second
1440885425,1,0.000320,0.000000,0.000006,0.006279,events/second
1440885426,1,0.000320,0.000000,0.000006,0.006279,events/second
1440885427,1,0.000320,0.000000,0.000006,0.006279,events/second
1440885428,1,0.000320,0.000000,0.000006,0.006279,events/second
1440885429,1,0.000320,0.000000,0.000006,0.006244,events/second
1440885430,1,0.000320,0.000000,0.000006,0.006244,events/second
1440885431,1,0.000320,0.000000,0.000006,0.006244,events/second
1440885432,1,0.000320,0.000000,0.000006,0.006244,events/second
1440885433,1,0.000320,0.000000,0.000006,0.006244,events/second
1440885434,1,0.000319,0.000000,0.000006,0.006210,events/second
1440885435,1,0.000319,0.000000,0.000006,0.006210,events/second
1440885436,1,0.000319,0.000000,0.000006,0.006210,events/second
1440885437,1,0.000319,0.000000,0.000006,0.006210,events/second
1440885438,1,0.000319,0.000000,0.000006,0.006210,events/second
1440885439,1,0.000319,0.000000,0.000006,0.006175,events/second
1440885440,1,0.000319,0.000000,0.000006,0.006175,events/second
1440885441,1,0.000319,0.000000,0.000006,0.006175,events/second
1440885442,1,0.000319,0.000000,0.000006,0.006175,events/second
1440885443,1,0.000319,0.000000,0.000006,0.006175,events/second
1440885444,1,0.000318,0.000000,0.000006,0.006141,events/second
1440885445,1,0.000318,0.000000,0.000006,0.006141,events/second
1440885446,1,0.000318,0.000000,0.000006,0.006141,events/second
1440885447,1,0.000318,0.000000,0.000006,0.006141,events/second
1440885448,1,0.000318,0.000000,0.000006,0.006141,events/second
1440885449,1,0.000318,0.000000,0.000006,0.006107,events/second
1440885450,1,0.000318,0.000000,0.000006,0.006107,events/second
1440885451,1,0.000318,0.000000,0.000006,0.006107,events/second
1440885452,1,0.000318,0.000000,0.000006,0.006107,events/second
1440885453,1,0.000318,0.000000,0.000006,0.006107,events/second
1440885454,1,0.000317,0.000000,0.000006,0.006073,events/second
1440885455,1,0.000317,0.000000,0.000006,0.006073,events/second
1440885456,1,0.000317,0.000000,0.000006,0.006073,events/second
1440885457,1,0.000317,0.000000,0.000006,0.006073,events/second
1440885458,1,0.000317,0.000000,0.000006,0.006073,events/second
1440885459,1,0.000317,0.000000,0.000006,0.006039,events/second
1440885460,1,0.000317,0.000000,0.000006,0.006039,events/second
1440885461,1,0.000317,0.000000,0.000006,0.006039,events/second
1440885462,1,0.000317,0.000000,0.000006,0.006039,events/second
1440885463,1,0.000317,0.000000,0.000006,0.006039,events/second
1440885464,1,0.000316,0.000000,0.000005,0.006006,events/second
1440885465,1,0.000316,0.000000,0.000005,0.006006,events/second
1440885466,1,0.000316,0.000000,0.000005,0.006006,events/second
1440885467,1,0.000316,0.000000,0.000005,0.006006,events/second
1440885468,1,0.000316,0.000000,0.000005,0.006006,events/second
1440885469,1,0.000316,0.000000,0.000005,0.005973,events/second
1440885470,1,0.000316,0.000000,0.000005,0.005973,events/second
1440885471,1,0.000316,0.000000,0.000005,0.005973,events/second
1440885472,1,0.000316,0.000000,0.000005,0.005973,events/second
1440885473,1,0.000316,0.000000,0.000005,0.005973,events/second
1440885474,1,0.000315,0.000000,0.000005,0.005940,events/second
1440885475,1,0.000315,0.000000,0.000005,0.005940,events/second
1440885476,1,0.000315,0.000000,0.000005,0.005940,events/second
1440885477,1,0.000315,0.000000,0.000005,0.005940,events/second
1440885478,1,0.000315,0.000000,0.000005,0.005940,events/second
1440885479,1,0.000315,0.000000,0.000005,0.005907,events/second
1440885480,1,0.000315,0.000000,0.000005,0.005907,events/second
1440885481,1,0.000315,0.000000,0.000005,0.005907,events/second
1440885482,1,0.000315,0.000000,0.000005,0.005907,events/second
1440885483,1,0.000315,0.000000,0.000005,0.005907,events/second
1440885484,1,0.000314,0.000000,0.000005,0.005874,events/second
1440885485,1,0.000314,0.000000,0.000005,0.005874,events/second
1440885486,1,0.000314,0.000000,0.000005,0.005874,events/second
1440885487,1,0.000314,0.000000,0.000005,0.005874,events/second
1440885488,1,0.000314,0.000000,0.000005,0.005874,events/second
1440885489,1,0.000314,0.000000,0.000005,0.005841,events/second
1440885490,1,0.000314,0.000000,0.000005,0.005841,events/second
1440885491,1,0.000314,0.000000,0.000005,0.005841,events/second
1440885492,1,0.000314,0.000000,0.000005,0.005841,events/second
1440885493,1,0.000314,0.000000,0.000005,0.005841,events/second
1440885494,1,0.000313,0.000000,0.000005,0.005809,events/second
1440885495,1,0.000313,0.000000,0.000005,0.005809,events/second
1440885496,1,0.000313,0.000000,0.000005,0.005809,events/second
1440885497,1,0.000313,0.000000,0.000005,0.005809,events/second
1440885498,1,0.000313,0.000000,0.000005,0.005809,events/second
1440885499,1,0.000313,0.000000,0.000005,0.005777,events/second
1440885500,1,0.000313,0.000000,0.000005,0.005777,events/second
1440885501,1,0.000313,0.000000,0.000005,0.005777,events/second
1440885502,1,0.000313,0.000000,0.000005,0.005777,events/second
1440885503,1,0.000313,0.000000,0.000005,0.005777,events/second
1440885504,1,0.000312,0.000000,0.000005,0.005745,events/second
1440885505,1,0.000312,0.000000,0.000005,0.005745,events/second
1440885506,1,0.000312,0.000000,0.000005,0.005745,events/second
1440885507,1,0.000312,0.000000,0.000005,0.005745,events/second
1440885508,1,0.000312,0.000000,0.000005,0.005745,events/second
1440885509,1,0.000312,0.000000,0.000005,0.005713,events/second
1440885510,1,0.000312,0.000000,0.000005,0.005713,events/second
1440885511,1,0.000312,0.000000,0.000005,0.005713,events/second
1440885512,1,0.000312,0.000000,0.000005,0.005713,events/second
1440885513,1,0.000312,0.000000,0.000005,0.005713,events/second
1440885514,1,0.000312,0.000000,0.000005,0.005681,events/second
1440885515,1,0.000311,0.000000,0.000005,0.005681,events/second
1440885516,1,0.000311,0.000000,0.000005,0.005681,events/second
1440885517,1,0.000311,0.000000,0.000005,0.005681,events/second
1440885518,1,0.000311,0.000000,0.000005,0.005681,events/second
1440885519,1,0.000311,0.000000,0.000005,0.005650,events/second
1440885520,1,0.000311,0.000000,0.000005,0.005650,events/second
1440885521,1,0.000311,0.000000,0.000005,0.005650,events/second
1440885522,1,0.000311,0.000000,0.000005,0.005650,events/second
1440885523,1,0.000311,0.000000,0.000005,0.005650,events/second
1440885524,1,0.000311,0.000000,0.000004,0.005619,events/second
1440885525,1,0.000310,0.000000,0.000004,0.005619,events/second
1440885526,1,0.000310,0.000000,0.000004,0.005619,events/second
1440885527,1,0.000310,0.000000,0.000004,0.005619,events/second
1440885528,1,0.000310,0.000000,0.000004,0.005619,events/second
1440885529,1,0.000310,0.000000,0.000004,0.005588,events/second
1440885530,1,0.000310,0.000000,0.000004,0.005588,events/second
1440885531,1,0.000310,0.000000,0.000004,0.005588,events/second
1440885532,1,0.000310,0.000000,0.000004,0.005588,events/second
1440885533,1,0.000310,0.000000,0.000004,0.005588,events/second
1440885534,1,0.000310,0.000000,0.000004,0.005557,events/second
1440885535,1,0.000309,0.000000,0.000004,0.005557,events/second
1440885536,1,0.000309,0.000000,0.000004,0.005557,events/second
1440885537,1,0.000309,0.000000,0.000004,0.005557,events/second
1440885538,1,0.000309,0.000000,0.000004,0.005557,events/second
1440885539,1,0.000309,0.000000,0.000004,0.005526,events/second
1440885540,1,0.000309,0.000000,0.000004,0.005526,events/second
1440885541,1,0.000309,0.000000,0.000004,0.005526,events/second
1440885542,1,0.000309,0.000000,0.000004,0.005526,events/second
1440885543,1,0.000309,0.000000,0.000004,0.005526,events/second
1440885544,1,0.000309,0.000000,0.000004,0.005495,events/second
1440885545,1,0.000309,0.000000,0.000004,0.005495,events/second
1440885546,1,0.000308,0.000000,0.000004,0.005495,events/second
1440885547,1,0.000308,0.000000,0.000004,0.005495,events/second
1440885548,1,0.000308,0.000000,0.000004,0.005495,events/second
1440885549,1,0.000308,0.000000,0.000004,0.005465,events/second
1440885550,1,0.000308,0.000000,0.000004,0.005465,events/second
1440885551,1,0.000308,0.000000,0.000004,0.005465,events/second
1440885552,1,0.000308,0.000000,0.000004,0.005465,events/second
1440885553,1,0.000308,0.000000,0.000004,0.005465,events/second
1440885554,1,0.000308,0.000000,0.000004,0.005434,events/second
1440885555,1,0.000308,0.000000,0.000004,0.005434,events/second
1440885556,1,0.000307,0.000000,0.000004,0.005434,events/second
1440885557,1,0.000307,0.000000,0.000004,0.005434,events/second
1440885558,1,0.000307,0.000000,0.000004,0.005434,events/second
1440885559,1,0.000307,0.000000,0.000004,0.005404,events/second
1440885560,1,0.000307,0.000000,0.000004,0.005404,events/second
1440885561,1,0.000307,0.000000,0.000004,0.005404,events/second
1440885562,1,0.000307,0.000000,0.000004,0.005404,events/second
1440885563,1,0.000307,0.000000,0.000004,0.005404,events/second
1440885564,1,0.000307,0.000000,0.000004,0.005374,events/second
1440885565,1,0.000307,0.000000,0.000004,0.005374,events/second
1440885566,1,0.000307,0.000000,0.000004,0.005374,events/second
1440885567,1,0.000306,0.000000,0.000004,0.005374,events/second
1440885568,1,0.000306,0.000000,0.000004,0.005374,events/second
1440885569,1,0.000306,0.000000,0.000004,0.005345,events/second
1440885570,1,0.000306,0.000000,0.000004,0.005345,events/second
1440885571,1,0.000306,0.000000,0.000004,0.005345,events/second
1440885572,1,0.000306,0.000000,0.000004,0.005345,events/second
1440885573,1,0.000306,0.000000,0.000004,0.005345,events/second
1440885574,1,0.000306,0.000000,0.000004,0.005315,events/second
1440885575,1,0.000306,0.000000,0.000004,0.005315,events/second
1440885576,1,0.000306,0.000000,0.000004,0.005315,events/second
1440885577,1,0.000306,0.000000,0.000004,0.005315,events/second
1440885578,1,0.000305,0.000000,0.000004,0.005315,events/second
1440885579,1,0.000305,0.000000,0.000004,0.005286,events/second
1440885580,1,0.000305,0.000000,0.000004,0.005286,events/second
1440885581,1,0.000305,0.000000,0.000004,0.005286,events/second
1440885582,1,0.000305,0.000000,0.000004,0.005286,events/second
1440885583,1,0.000305,0.000000,0.000004,0.005286,events/second
1440885584,1,0.000305,0.000000,0.000004,0.005256,events/second
1440885585,1,0.000305,0.000000,0.000004,0.005256,events/second
1440885586,1,0.000305,0.000000,0.000004,0.005256,events/second
1440885587,1,0.000305,0.000000,0.000004,0.005256,events/second
1440885588,1,0.000304,0.000000,0.000004,0.005256,events/second
1440885589,1,0.000304,0.000000,0.000004,0.005227,events/second
1440885590,1,0.000304,0.000000,0.000004,0.005227,events/second
1440885591,1,0.000304,0.000000,0.000004,0.005227,events/second
1440885592,1,0.000304,0.000000,0.000004,0.005227,events/second
1440885593,1,0.000304,0.000000,0.000004,0.005227,events/second
1440885594,1,0.000304,0.000000,0.000004,0.005198,events/second
1440885595,1,0.000304,0.000000,0.000004,0.005198,events/second
1440885596,1,0.000304,0.000000,0.000004,0.005198,events/second
1440885597,1,0.000304,0.000000,0.000004,0.005198,events/second
1440885598,1,0.000304,0.000000,0.000004,0.005198,events/second
1440885599,1,0.000303,0.000000,0.000003,0.005169,events/second
1440885600,1,0.000303,0.000000,0.000003,0.005169,events/second
1440885601,1,0.000303,0.000000,0.000003,0.005169,events/second
1440885602,1,0.000303,0.000000,0.000003,0.005169,events/second
1440885603,1,0.000303,0.000000,0.000003,0.005169,events/second
1440885604,1,0.000303,0.000000,0.000003,0.005141,events/second
1440885605,1,0.000303,0.000000,0.000003,0.005141,events/second
1440885606,1,0.000303,0.000000,0.000003,0.005141,events/second
1440885607,1,0.000303,0.000000,0.000003,0.005141,events/second
1440885608,1,0.000303,0.000000,0.000003,0.005141,events/second
1440885609,1,0.000303,0.000000,0.000003,0.005112,events/second
1440885610,1,0.000302,0.000000,0.000003,0.005112,events/second
1440885611,1,0.000302,0.000000,0.000003,0.005112,events/second
1440885612,1,0.000302,0.000000,0.000003,0.005112,events/second
1440885613,1,0.000302,0.000000,0.000003,0.005112,events/second
1440885614,1,0.000302,0.000000,0.000003,0.005084,events/second
1440885615,1,0.000302,0.000000,0.000003,0.005084,events/second
1440885616,1,0.000302,0.000000,0.000003,0.005084,events/second
1440885617,1,0.000302,0.000000,0.000003,0.005084,events/second
1440885618,1,0.000302,0.000000,0.000003,0.005084,events/second
1440885619,1,0.000302,0.000000,0.000003,0.005056,events/second
1440885620,1,0.000302,0.000000,0.000003,0.005056,events/second
1440885621,1,0.000301,0.000000,0.000003,0.005056,events/second
1440885622,1,0.000301,0.000000,0.000003,0.005056,events/second
1440885623,1,0.000301,0.000000,0.000003,0.005056,events/second
1440885624,1,0.000301,0.000000,0.000003,0.005028,events/second
1440885625,1,0.000301,0.000000,0.000003,0.005028,events/second
1440885626,1,0.000301,0.000000,0.000003,0.005028,events/second
1440885627,1,0.000301,0.000000,0.000003,0.005028,events/second
1440885628,1,0.000301,0.000000,0.000003,0.005028,events/second
1440885629,1,0.000301,0.000000,0.000003,0.005000,events/second
1440885630,1,0.000301,0.000000,0.000003,0.005000,events/second
1440885631,1,0.000301,0.000000,0.000003,0.005000,events/second
1440885632,1,0.000300,0.000000,0.000003,0.005000,events/second
1440885633,1,0.000300,0.000000,0.000003,0.005000,events/second
1440885634,1,0.000300,0.000000,0.000003,0.004972,events/second
1440885635,1,0.000300,0.000000,0.000003,0.004972,events/second
1440885636,1,0.000300,0.000000,0.000003,0.004972,events/second
1440885637,1,0.000300,0.000000,0.000003,0.004972,events/second
1440885638,1,0.000300,0.000000,0.000003,0.004972,events/second
1440885639,1,0.000300,0.000000,0.000003,0.004945,events/second
1440885640,1,0.000300,0.000000,0.000003,0.004945,events/second
1440885641,1,0.000300,0.000000,0.000003,0.004945,events/second
1440885642,1,0.000300,0.000000,0.000003,0.004945,events/second
1440885643,1,0.000299,0.000000,0.000003,0.004945,events/second
